0,1,2,3,Total
0,0,0,0,0.0
0,0,0,0,0.0
TPS 001,9,170,40,219.0
TPS 002,0,0,0,0.0
TPS 003,0,0,0,0.0
TPS 004,0,0,0,0.0
TPS 005,12,139,17,168.0
TPS 006,11,141,16,168.0
TPS 007,25,353,63,441.0
TPS 008,612,138,15,765.0
TPS 009,0,0,0,0.0
TPS 010,8,217,15,240.0
TPS 011,21,166,19,206.0
TPS 012,0,0,0,0.0
TPS 013,20,176,29,225.0
TPS 014,22,181,49,252.0
TPS 015,10,175,30,215.0
TPS 016,0,0,0,0.0
TPS 017,19,147,20,186.0
TPS 018,4,153,28,185.0
